# expressivity.csv — ts=2026-09-02T19:54:06Z; git=9b818f3-dirty; clean=no(103); cpu=Intel(R) Xeon(R) 6975P-C; cores=16; mem=247GiB; os=Linux 6.17.0-1019-aws; jvm=OpenJDK 64-Bit Server VM 21.0.12 (Ubuntu); heap=24.0GiB; scala=3.8.1; sbt=2.0.8; build=scalac 3.8.1 -source:3.3 -feature -explain; tools=z3=Z3 version 5.1.0 - 64 bit  vampire=Vampire 5.1.0 (Release build, commit 7b2f410 on 2026-08-13 10:17:34 +0200)  egglog=egglog 3.0.0_2026-09-02_e5dea2d5; literalByRef=true patriciaOps=true; target=100000; bank=100; seed=12345
uniqueOut,entropy,nEmpty,nSpace,nPath,respSpace,respPath,respFrac,avgSize,nodes
98,6.6039,1,2,2,1,0,0.2500,4.330,39
1,0.0000,100,3,0,0,0,0.0000,0.000,21
64,5.8149,0,2,2,0,2,0.5000,1.920,51
1,0.0000,100,1,0,0,0,0.0000,0.000,58
1,0.0000,100,1,0,0,0,0.0000,0.000,53
1,0.0000,100,3,1,0,0,0.0000,0.000,27
100,6.6439,0,1,2,1,1,0.6667,12.140,30
1,0.0000,100,2,1,0,0,0.0000,0.000,38
1,0.0000,100,1,2,0,0,0.0000,0.000,20
1,0.0000,100,1,2,0,0,0.0000,0.000,23
96,6.5563,0,3,0,1,0,0.3333,4.960,25
1,0.0000,100,1,1,0,0,0.0000,0.000,26
1,0.0000,100,2,0,0,0,0.0000,0.000,21
2,0.2864,5,1,0,1,0,1.0000,0.950,19
1,0.0000,100,2,0,0,0,0.0000,0.000,16
1,0.0000,100,2,2,0,0,0.0000,0.000,14
1,0.0000,100,1,0,0,0,0.0000,0.000,29
1,0.0000,100,2,2,0,0,0.0000,0.000,44
1,0.0000,100,2,2,0,0,0.0000,0.000,14
1,0.0000,100,1,1,0,0,0.0000,0.000,28
1,0.0000,100,3,1,0,0,0.0000,0.000,14
1,0.0000,100,2,1,0,0,0.0000,0.000,27
96,6.5563,0,3,0,1,0,0.3333,4.050,13
100,6.6439,0,3,1,1,1,0.5000,8.100,14
1,0.0000,100,2,1,0,0,0.0000,0.000,14
1,0.0000,100,1,0,0,0,0.0000,0.000,76
1,0.0000,100,3,1,0,0,0.0000,0.000,29
1,0.0000,100,1,1,0,0,0.0000,0.000,23
44,4.4538,22,1,1,1,1,1.0000,1.320,27
1,0.0000,100,2,2,0,0,0.0000,0.000,62
1,0.0000,100,2,2,0,0,0.0000,0.000,28
48,4.4710,32,1,0,1,0,1.0000,1.220,27
78,5.6034,23,2,1,1,1,0.6667,10.650,42
46,4.8726,0,3,1,0,1,0.2500,1.000,36
1,0.0000,100,2,0,0,0,0.0000,0.000,72
19,3.3298,0,2,1,0,1,0.3333,1.000,18
1,0.0000,100,3,1,0,0,0.0000,0.000,17
1,0.0000,100,1,0,0,0,0.0000,0.000,27
62,5.3037,21,2,0,1,0,0.5000,1.650,46
5,0.6261,90,3,2,0,1,0.2000,0.100,45
98,6.6039,0,2,0,1,0,0.5000,23.610,71
1,0.0000,100,1,0,0,0,0.0000,0.000,27
29,2.7220,61,2,0,1,0,0.5000,0.630,15
1,0.0000,100,2,1,0,0,0.0000,0.000,12
1,0.0000,100,1,2,0,0,0.0000,0.000,19
1,0.0000,100,1,0,0,0,0.0000,0.000,64
1,0.0000,100,2,1,0,0,0.0000,0.000,21
46,4.8726,0,3,1,0,1,0.2500,1.000,33
1,0.0000,100,2,0,0,0,0.0000,0.000,34
1,0.0000,100,2,2,0,0,0.0000,0.000,21
1,0.0000,100,1,2,0,0,0.0000,0.000,43
96,6.5639,0,3,0,1,0,0.3333,3.600,14
10,1.6187,68,3,2,1,1,0.4000,0.400,42
2,0.1414,98,2,2,0,0,0.0000,0.020,47
1,0.0000,100,3,0,0,0,0.0000,0.000,20
43,3.4930,53,1,2,1,0,0.3333,1.410,37
14,3.5262,0,2,1,1,0,0.3333,2.410,144
96,6.5563,0,2,1,1,0,0.3333,4.410,21
14,2.3375,50,2,2,1,0,0.2500,0.900,26
1,0.0000,100,2,2,0,0,0.0000,0.000,18
1,0.0000,100,2,2,0,0,0.0000,0.000,25
1,0.0000,100,1,2,0,0,0.0000,0.000,18
1,0.0000,100,3,2,0,0,0.0000,0.000,24
1,0.0000,0,1,1,0,0,0.0000,1.000,41
1,0.0000,100,1,2,0,0,0.0000,0.000,14
5,0.3825,95,2,2,0,1,0.2500,0.110,30
1,0.0000,100,3,2,0,0,0.0000,0.000,16
1,0.0000,100,2,1,0,0,0.0000,0.000,17
46,4.8726,0,2,1,0,1,0.3333,1.000,14
1,0.0000,100,2,0,0,0,0.0000,0.000,20
1,0.0000,100,3,0,0,0,0.0000,0.000,103
24,2.5923,61,3,0,1,0,0.3333,1.140,69
1,0.0000,100,3,1,0,0,0.0000,0.000,19
1,0.0000,100,2,0,0,0,0.0000,0.000,111
1,0.0000,0,3,0,0,0,0.0000,1.000,17
98,6.6039,1,1,1,1,0,0.5000,12.420,28
3,0.1614,98,3,1,0,1,0.2500,0.020,12
39,4.6903,16,3,2,0,2,0.4000,0.840,32
1,0.0000,100,2,1,0,0,0.0000,0.000,56
2,0.6343,84,2,2,1,0,0.2500,0.640,29
6,0.9343,84,2,2,0,1,0.2500,0.160,14
90,6.2917,0,2,1,1,0,0.3333,4.990,24
1,0.0000,100,1,0,0,0,0.0000,0.000,16
1,0.0000,100,1,2,0,0,0.0000,0.000,30
1,0.0000,100,3,2,0,0,0.0000,0.000,22
30,2.3890,69,2,0,1,0,0.5000,0.650,32
59,4.3791,42,1,1,1,0,0.5000,2.570,29
27,4.3978,5,3,0,1,0,0.3333,2.120,22
1,0.0000,100,3,1,0,0,0.0000,0.000,25
65,5.5380,0,3,2,1,1,0.4000,2.410,53
1,0.0000,0,2,2,0,0,0.0000,1.000,23
2,0.6577,83,3,1,1,0,0.2500,0.170,12
16,3.5412,21,3,2,1,0,0.2000,1.290,19
1,0.0000,0,2,0,0,0,0.0000,1.000,26
1,0.0000,100,3,1,0,0,0.0000,0.000,112
96,6.5639,2,3,1,1,0,0.2500,3.780,12
98,6.6039,0,1,1,1,0,0.5000,7.330,41
40,4.1475,28,1,1,1,0,0.5000,1.120,20
1,0.0000,100,3,0,0,0,0.0000,0.000,33
1,0.0000,100,3,1,0,0,0.0000,0.000,25
1,0.0000,100,1,0,0,0,0.0000,0.000,59
7,1.2787,77,1,2,1,0,0.3333,0.240,29
1,0.0000,0,2,0,0,0,0.0000,1.000,20
2,0.8415,0,1,2,1,0,0.3333,1.270,19
1,0.0000,100,1,0,0,0,0.0000,0.000,44
100,6.6439,0,2,1,1,1,0.6667,5.900,16
2,0.2423,96,1,1,0,1,0.5000,0.040,30
1,0.0000,100,3,0,0,0,0.0000,0.000,40
6,0.4025,95,3,1,0,1,0.2500,0.150,36
1,0.0000,100,1,2,0,0,0.0000,0.000,16
1,0.0000,100,3,1,0,0,0.0000,0.000,31
1,0.0000,100,2,1,0,0,0.0000,0.000,47
1,0.0000,100,1,1,0,0,0.0000,0.000,12
1,0.0000,100,3,2,0,0,0.0000,0.000,39
1,0.0000,100,2,2,0,0,0.0000,0.000,36
26,1.9722,75,3,2,0,1,0.2000,1.310,26
1,0.0000,0,3,2,0,0,0.0000,3.000,13
1,0.0000,100,1,0,0,0,0.0000,0.000,24
1,0.0000,100,1,1,0,0,0.0000,0.000,18
43,3.5081,53,1,1,1,0,0.5000,1.750,17
1,0.0000,100,3,1,0,0,0.0000,0.000,29
1,0.0000,100,1,0,0,0,0.0000,0.000,43
1,0.0000,100,2,2,0,0,0.0000,0.000,19
40,4.1841,33,3,0,2,0,0.6667,1.110,73
1,0.0000,100,1,0,0,0,0.0000,0.000,18
1,0.0000,100,1,0,0,0,0.0000,0.000,39
1,0.0000,100,2,2,0,0,0.0000,0.000,40
15,2.1358,66,1,2,0,1,0.3333,0.340,57
1,0.0000,100,2,1,0,0,0.0000,0.000,51
1,0.0000,100,2,1,0,0,0.0000,0.000,23
1,0.0000,100,1,0,0,0,0.0000,0.000,26
1,0.0000,100,2,1,0,0,0.0000,0.000,20
1,0.0000,100,3,2,0,0,0.0000,0.000,16
1,0.0000,100,3,2,0,0,0.0000,0.000,18
1,0.0000,100,2,1,0,0,0.0000,0.000,98
1,0.0000,100,2,1,0,0,0.0000,0.000,20
47,4.9670,7,2,1,0,1,0.3333,1.860,49
1,0.0000,100,2,0,0,0,0.0000,0.000,20
1,0.0000,100,3,0,0,0,0.0000,0.000,83
1,0.0000,100,1,1,0,0,0.0000,0.000,30
1,0.0000,100,1,0,0,0,0.0000,0.000,78
1,0.0000,100,2,1,0,0,0.0000,0.000,19
1,0.0000,100,1,1,0,0,0.0000,0.000,62
1,0.0000,100,2,0,0,0,0.0000,0.000,33
46,4.8726,0,2,1,0,1,0.3333,3.000,55
5,1.4159,64,3,0,1,0,0.3333,0.360,18
1,0.0000,100,1,0,0,0,0.0000,0.000,187
2,0.3659,93,1,0,1,0,1.0000,0.070,51
5,0.3223,96,3,1,1,0,0.2500,0.080,17
40,4.8321,0,1,2,0,1,0.3333,4.000,28
2,0.7950,24,3,2,0,1,0.2000,0.760,23
1,0.0000,100,3,1,0,0,0.0000,0.000,30
1,0.0000,100,3,2,0,0,0.0000,0.000,12
1,0.0000,100,1,1,0,0,0.0000,0.000,63
1,0.0000,100,3,2,0,0,0.0000,0.000,18
1,0.0000,100,2,1,0,0,0.0000,0.000,31
72,5.2778,28,1,1,1,0,0.5000,3.610,25
30,2.9320,56,1,0,1,0,1.0000,0.780,65
46,4.8726,0,2,1,0,1,0.3333,3.000,12
1,0.0000,100,1,2,0,0,0.0000,0.000,13
1,0.0000,100,3,0,0,0,0.0000,0.000,54
1,0.0000,100,3,2,0,0,0.0000,0.000,87
1,0.0000,100,1,2,0,0,0.0000,0.000,17
1,0.0000,100,1,0,0,0,0.0000,0.000,37
1,0.0000,100,2,1,0,0,0.0000,0.000,49
1,0.0000,100,2,1,0,0,0.0000,0.000,53
4,0.3625,95,3,0,1,0,0.3333,0.160,22
1,0.0000,100,1,2,0,0,0.0000,0.000,33
11,1.5934,70,2,2,0,1,0.2500,0.300,18
12,0.8805,89,3,2,1,1,0.4000,0.860,24
1,0.0000,100,1,2,0,0,0.0000,0.000,24
1,0.0000,100,2,0,0,0,0.0000,0.000,28
1,0.0000,0,1,1,0,0,0.0000,4.000,93
1,0.0000,100,3,0,0,0,0.0000,0.000,57
1,0.0000,100,2,0,0,0,0.0000,0.000,16
2,0.8813,70,2,2,1,0,0.2500,0.300,52
1,0.0000,100,2,0,0,0,0.0000,0.000,16
1,0.0000,100,1,2,0,0,0.0000,0.000,40
72,5.9100,4,1,2,1,0,0.3333,2.100,43
14,1.3810,81,1,2,0,1,0.3333,0.190,14
1,0.0000,100,1,0,0,0,0.0000,0.000,27
1,0.0000,100,1,0,0,0,0.0000,0.000,100
46,4.8163,17,2,2,2,1,0.7500,1.030,24
1,0.0000,100,2,0,0,0,0.0000,0.000,27
1,0.0000,100,1,1,0,0,0.0000,0.000,22
46,4.8726,0,1,1,0,1,0.5000,1.000,15
1,0.0000,100,3,0,0,0,0.0000,0.000,26
98,6.6039,0,1,1,1,0,0.5000,4.380,16
41,4.9426,5,3,2,0,1,0.2000,0.950,22
46,4.8726,0,3,2,0,1,0.2000,1.870,21
1,0.0000,100,2,1,0,0,0.0000,0.000,35
28,2.5070,66,1,1,0,1,0.5000,0.340,20
53,4.0630,46,3,0,1,0,0.3333,2.160,16
11,1.2659,81,1,2,0,1,0.3333,0.310,37
1,0.0000,100,3,1,0,0,0.0000,0.000,35
1,0.0000,100,3,2,0,0,0.0000,0.000,21
1,0.0000,100,2,2,0,0,0.0000,0.000,21
1,0.0000,100,1,0,0,0,0.0000,0.000,75
95,6.5078,5,1,2,1,0,0.3333,20.910,22
1,0.0000,100,3,2,0,0,0.0000,0.000,20
98,6.6039,0,1,1,1,0,0.5000,5.180,17
1,0.0000,100,3,2,0,0,0.0000,0.000,27
1,0.0000,100,2,1,0,0,0.0000,0.000,18
1,0.0000,100,1,2,0,0,0.0000,0.000,15
1,0.0000,100,3,0,0,0,0.0000,0.000,32
40,4.5360,0,1,2,1,0,0.3333,2.830,40
8,1.1370,81,2,1,1,0,0.3333,0.210,22
2,0.9248,34,2,0,1,0,0.5000,0.660,18
1,0.0000,100,1,0,0,0,0.0000,0.000,26
77,5.9835,9,1,0,1,0,1.0000,1.790,19
100,6.6439,0,3,0,2,0,0.6667,18.180,14
1,0.0000,0,1,0,0,0,0.0000,3.000,72
18,1.3526,83,2,2,0,1,0.2500,1.490,12
1,0.0000,100,1,1,0,0,0.0000,0.000,47
1,0.0000,100,2,0,0,0,0.0000,0.000,17
1,0.0000,100,1,0,0,0,0.0000,0.000,26
1,0.0000,100,3,2,0,0,0.0000,0.000,21
4,0.3625,95,2,2,1,1,0.5000,0.050,52
1,0.0000,100,1,1,0,0,0.0000,0.000,26
98,6.6039,0,2,1,1,0,0.3333,4.380,20
1,0.0000,100,1,2,0,0,0.0000,0.000,50
1,0.0000,100,2,1,0,0,0.0000,0.000,32
1,0.0000,100,3,1,0,0,0.0000,0.000,39
1,0.0000,100,1,2,0,0,0.0000,0.000,26
1,0.0000,100,2,0,0,0,0.0000,0.000,68
98,6.6039,0,2,2,1,0,0.2500,4.380,37
4,0.3625,95,3,1,0,1,0.2500,0.050,38
1,0.0000,100,1,2,0,0,0.0000,0.000,68
1,0.0000,100,3,0,0,0,0.0000,0.000,37
14,3.3614,0,1,1,1,0,0.5000,2.710,14
1,0.0000,100,3,2,0,0,0.0000,0.000,49
1,0.0000,100,3,1,0,0,0.0000,0.000,25
1,0.0000,100,3,0,0,0,0.0000,0.000,21
1,0.0000,100,3,1,0,0,0.0000,0.000,27
1,0.0000,100,1,0,0,0,0.0000,0.000,60
1,0.0000,100,2,0,0,0,0.0000,0.000,30
1,0.0000,100,2,0,0,0,0.0000,0.000,32
1,0.0000,100,1,0,0,0,0.0000,0.000,58
1,0.0000,100,2,2,0,0,0.0000,0.000,23
16,3.7918,5,1,0,1,0,1.0000,2.240,16
1,0.0000,100,1,0,0,0,0.0000,0.000,40
1,0.0000,100,3,2,0,0,0.0000,0.000,19
1,0.0000,100,1,1,0,0,0.0000,0.000,41
98,6.6039,0,1,1,1,0,0.5000,4.380,17
1,0.0000,100,2,2,0,0,0.0000,0.000,26
1,0.0000,100,3,1,0,0,0.0000,0.000,64
5,0.3223,96,3,0,1,0,0.3333,0.060,44
35,3.5480,48,1,1,0,1,0.5000,0.520,51
84,6.2839,1,3,0,1,0,0.3333,3.280,47
1,0.0000,100,3,2,0,0,0.0000,0.000,49
60,4.8488,32,2,0,2,0,1.0000,2.740,119
59,4.3791,42,1,1,1,0,0.5000,2.940,39
1,0.0000,100,1,1,0,0,0.0000,0.000,48
1,0.0000,100,3,1,0,0,0.0000,0.000,75
1,0.0000,100,2,0,0,0,0.0000,0.000,12
1,0.0000,100,3,1,0,0,0.0000,0.000,66
98,6.6039,0,2,2,1,0,0.2500,4.380,15
67,5.7841,0,2,2,0,2,0.5000,1.650,45
1,0.0000,0,2,1,0,0,0.0000,2.000,40
1,0.0000,100,2,2,0,0,0.0000,0.000,42
2,0.3659,93,3,1,1,0,0.2500,0.070,16
37,3.7510,2,1,0,1,0,1.0000,2.260,31
1,0.0000,100,2,1,0,0,0.0000,0.000,17
1,0.0000,100,2,0,0,0,0.0000,0.000,38
1,0.0000,100,3,1,0,0,0.0000,0.000,57
2,0.8267,74,1,1,1,0,0.5000,0.260,14
1,0.0000,100,1,0,0,0,0.0000,0.000,18
1,0.0000,100,2,0,0,0,0.0000,0.000,17
1,0.0000,100,1,2,0,0,0.0000,0.000,12
45,3.5481,53,2,0,1,0,0.5000,1.150,13
1,0.0000,100,1,0,0,0,0.0000,0.000,37
1,0.0000,100,2,1,0,0,0.0000,0.000,37
89,6.4163,0,3,2,0,2,0.4000,3.000,42
1,0.0000,100,3,1,0,0,0.0000,0.000,24
8,2.6786,5,2,1,1,0,0.3333,2.020,44
1,0.0000,100,3,2,0,0,0.0000,0.000,129
28,2.5070,66,1,1,0,1,0.5000,0.340,39
1,0.0000,100,1,2,0,0,0.0000,0.000,13
1,0.0000,100,2,0,0,0,0.0000,0.000,42
98,6.6039,0,1,1,1,0,0.5000,12.020,46
20,2.0500,71,3,2,0,1,0.2000,0.290,18
1,0.0000,0,1,0,0,0,0.0000,1.000,29
1,0.0000,100,3,1,0,0,0.0000,0.000,17
1,0.0000,100,2,2,0,0,0.0000,0.000,65
1,0.0000,100,1,0,0,0,0.0000,0.000,26
1,0.0000,100,2,0,0,0,0.0000,0.000,41
1,0.0000,100,3,0,0,0,0.0000,0.000,24
1,0.0000,100,2,2,0,0,0.0000,0.000,38
1,0.0000,100,3,0,0,0,0.0000,0.000,21
1,0.0000,100,3,2,0,0,0.0000,0.000,24
2,0.2864,95,1,1,1,0,0.5000,0.050,22
1,0.0000,100,2,0,0,0,0.0000,0.000,15
1,0.0000,100,1,1,0,0,0.0000,0.000,38
14,3.3185,30,2,0,1,0,0.5000,1.110,57
1,0.0000,0,3,0,0,0,0.0000,1.000,14
1,0.0000,100,1,0,0,0,0.0000,0.000,21
98,6.6039,0,2,0,2,0,1.0000,4.360,34
1,0.0000,100,3,2,0,0,0.0000,0.000,45
1,0.0000,100,1,1,0,0,0.0000,0.000,89
1,0.0000,100,2,2,0,0,0.0000,0.000,27
8,2.5632,3,3,2,1,0,0.2000,2.130,27
3,0.4671,6,1,2,0,1,0.3333,3.720,17
1,0.0000,100,3,2,0,0,0.0000,0.000,57
7,0.7444,89,1,1,1,0,0.5000,0.120,14
2,0.1414,2,1,1,0,0,0.0000,0.980,43
1,0.0000,100,3,2,0,0,0.0000,0.000,25
16,1.1959,0,3,1,2,0,0.5000,1.450,47
2,0.1414,98,2,1,0,1,0.3333,0.020,22
1,0.0000,100,1,0,0,0,0.0000,0.000,16
1,0.0000,100,2,0,0,0,0.0000,0.000,36
2,0.6343,84,1,1,0,1,0.5000,0.160,160
1,0.0000,100,2,2,0,0,0.0000,0.000,35
2,0.7015,81,2,2,0,1,0.2500,0.190,19
96,6.5563,0,2,2,1,1,0.5000,5.080,30
5,0.3825,95,1,1,0,1,0.5000,0.050,27
2,0.1414,98,2,0,0,0,0.0000,0.240,72
1,0.0000,0,2,0,0,0,0.0000,11.000,46
1,0.0000,100,1,0,0,0,0.0000,0.000,25
10,0.7218,91,2,1,1,1,0.6667,0.420,64
1,0.0000,100,1,2,0,0,0.0000,0.000,27
9,1.0707,84,1,2,1,1,0.6667,0.160,37
2,0.9580,62,1,1,1,0,0.5000,0.380,22
1,0.0000,100,3,0,0,0,0.0000,0.000,22
1,0.0000,100,1,0,0,0,0.0000,0.000,16
98,6.6039,0,3,2,1,0,0.2000,5.170,18
1,0.0000,100,1,0,0,0,0.0000,0.000,17
1,0.0000,100,1,0,0,0,0.0000,0.000,51
1,0.0000,100,2,1,0,0,0.0000,0.000,25
9,0.6422,92,3,1,1,0,0.2500,0.190,32
15,3.5289,0,3,2,1,0,0.2000,2.620,45
2,0.3659,93,2,0,1,0,0.5000,0.070,44
1,0.0000,100,1,1,0,0,0.0000,0.000,32
1,0.0000,100,3,1,0,0,0.0000,0.000,23
1,0.0000,100,1,1,0,0,0.0000,0.000,67
1,0.0000,100,2,0,0,0,0.0000,0.000,22
1,0.0000,100,3,1,0,0,0.0000,0.000,28
2,0.5574,87,2,1,0,1,0.3333,0.130,34
98,6.6039,0,1,2,1,0,0.3333,4.380,34
1,0.0000,100,3,1,0,0,0.0000,0.000,23
34,3.6839,38,1,0,1,0,1.0000,0.920,38
1,0.0000,0,2,0,0,0,0.0000,1.000,45
4,0.3023,96,3,2,0,1,0.2000,0.040,27
99,6.6239,0,3,1,1,1,0.5000,4.330,24
1,0.0000,100,1,1,0,0,0.0000,0.000,15
20,1.7384,77,2,1,0,1,0.3333,0.230,61
1,0.0000,100,1,1,0,0,0.0000,0.000,35
4,0.3023,96,2,1,0,1,0.3333,0.040,30
1,0.0000,100,1,2,0,0,0.0000,0.000,14
1,0.0000,100,2,2,0,0,0.0000,0.000,13
26,4.0697,0,2,1,1,0,0.3333,2.180,18
18,1.5188,80,3,2,1,0,0.2000,0.240,12
98,6.6039,0,1,0,1,0,1.0000,7.380,50
2,0.1414,98,3,1,0,0,0.0000,0.020,21
1,0.0000,100,2,2,0,0,0.0000,0.000,14
1,0.0000,100,1,2,0,0,0.0000,0.000,13
57,4.3873,41,3,0,2,0,0.6667,1.420,30
23,2.3719,66,1,0,1,0,1.0000,0.530,26
2,0.8932,31,2,2,1,0,0.2500,0.690,20
5,0.3223,96,3,1,0,1,0.2500,0.160,21
4,1.1091,76,3,0,1,0,0.3333,0.260,69
96,6.5563,0,2,1,1,0,0.3333,4.050,25
1,0.0000,100,3,1,0,0,0.0000,0.000,27
1,0.0000,100,3,1,0,0,0.0000,0.000,44
1,0.0000,100,1,2,0,0,0.0000,0.000,33
1,0.0000,100,1,1,0,0,0.0000,0.000,51
1,0.0000,100,2,0,0,0,0.0000,0.000,312
1,0.0000,100,2,0,0,0,0.0000,0.000,43
1,0.0000,100,1,0,0,0,0.0000,0.000,28
1,0.0000,100,1,0,0,0,0.0000,0.000,32
1,0.0000,100,2,1,0,0,0.0000,0.000,32
1,0.0000,100,1,0,0,0,0.0000,0.000,30
1,0.0000,100,2,0,0,0,0.0000,0.000,18
46,4.8726,0,3,2,0,1,0.2000,1.000,26
46,4.8726,0,1,1,0,1,0.5000,1.000,19
2,0.8932,69,3,1,1,0,0.2500,0.310,15
62,5.3484,16,2,2,1,0,0.2500,1.570,14
2,0.3659,93,1,0,1,0,1.0000,0.140,32
1,0.0000,100,1,1,0,0,0.0000,0.000,115
1,0.0000,100,3,2,0,0,0.0000,0.000,23
1,0.0000,100,3,2,0,0,0.0000,0.000,121
41,4.5091,1,2,1,1,1,0.6667,1.620,77
1,0.0000,100,3,1,0,0,0.0000,0.000,32
11,1.9770,64,2,1,0,1,0.3333,0.360,43
2,0.9580,62,1,0,1,0,1.0000,0.380,24
2,0.9815,58,3,0,1,0,0.3333,0.420,25
94,6.4878,1,2,0,1,0,0.5000,3.760,14
1,0.0000,100,2,1,0,0,0.0000,0.000,42
4,1.4332,63,1,2,1,0,0.3333,0.400,25
46,4.8726,2,1,1,0,1,0.5000,0.980,18
4,1.5818,61,3,1,0,1,0.2500,0.390,27
1,0.0000,100,1,0,0,0,0.0000,0.000,39
1,0.0000,100,2,0,0,0,0.0000,0.000,24
4,0.8548,83,1,0,1,0,1.0000,0.170,35
1,0.0000,100,1,0,0,0,0.0000,0.000,31
1,0.0000,100,1,0,0,0,0.0000,0.000,14
1,0.0000,100,2,1,0,0,0.0000,0.000,20
2,0.0808,99,3,1,0,0,0.0000,0.050,32
1,0.0000,100,1,0,0,0,0.0000,0.000,33
1,0.0000,100,2,2,0,0,0.0000,0.000,16
1,0.0000,100,3,1,0,0,0.0000,0.000,120
10,1.2525,81,1,2,1,1,0.6667,0.540,38
96,6.5639,0,3,0,1,0,0.3333,4.100,12
1,0.0000,100,1,0,0,0,0.0000,0.000,24
48,4.8229,18,1,2,1,1,0.6667,1.330,77
2,0.1414,2,1,2,0,0,0.0000,0.980,15
1,0.0000,100,1,2,0,0,0.0000,0.000,13
3,0.1614,98,3,2,0,1,0.2000,0.040,68
8,2.7654,0,3,2,1,0,0.2000,2.880,24
1,0.0000,100,1,0,0,0,0.0000,0.000,41
1,0.0000,100,1,1,0,0,0.0000,0.000,25
22,2.9080,48,3,1,0,1,0.2500,0.520,50
1,0.0000,100,3,0,0,0,0.0000,0.000,28
1,0.0000,100,1,2,0,0,0.0000,0.000,21
1,0.0000,100,2,0,0,0,0.0000,0.000,13
6,0.4025,0,2,1,0,0,0.0000,18.250,62
37,3.9560,30,2,0,1,0,0.5000,1.080,17
1,0.0000,100,2,1,0,0,0.0000,0.000,13
3,0.2219,97,1,1,0,1,0.5000,0.030,16
1,0.0000,100,1,0,0,0,0.0000,0.000,52
1,0.0000,100,3,2,0,0,0.0000,0.000,20
40,4.1475,28,2,0,1,0,0.5000,1.140,25
1,0.0000,100,3,2,0,0,0.0000,0.000,34
1,0.0000,100,1,0,0,0,0.0000,0.000,31
3,0.1614,98,2,1,0,0,0.0000,0.020,32
1,0.0000,0,1,0,0,0,0.0000,1.000,26
1,0.0000,100,3,0,0,0,0.0000,0.000,31
1,0.0000,100,2,1,0,0,0.0000,0.000,37
1,0.0000,100,1,2,0,0,0.0000,0.000,12
1,0.0000,0,2,2,0,0,0.0000,1.000,24
1,0.0000,100,2,1,0,0,0.0000,0.000,15
2,0.7219,80,2,2,1,0,0.2500,0.200,30
1,0.0000,100,1,1,0,0,0.0000,0.000,53
1,0.0000,100,2,1,0,0,0.0000,0.000,47
1,0.0000,100,3,0,0,0,0.0000,0.000,19
1,0.0000,100,2,1,0,0,0.0000,0.000,56
46,4.8726,0,2,2,0,1,0.2500,1.000,14
1,0.0000,100,2,2,0,0,0.0000,0.000,36
40,4.8321,0,1,2,0,1,0.3333,1.760,12
1,0.0000,100,2,2,0,0,0.0000,0.000,37
1,0.0000,0,1,1,0,0,0.0000,1.000,46
1,0.0000,100,2,2,0,0,0.0000,0.000,32
1,0.0000,100,1,1,0,0,0.0000,0.000,52
1,0.0000,100,1,1,0,0,0.0000,0.000,40
7,1.5791,64,3,1,1,0,0.2500,0.380,14
1,0.0000,100,3,1,0,0,0.0000,0.000,27
8,2.4884,39,2,0,1,0,0.5000,2.120,14
1,0.0000,100,1,2,0,0,0.0000,0.000,36
1,0.0000,100,1,2,0,0,0.0000,0.000,16
3,0.5483,89,2,0,1,0,0.5000,0.110,26
4,1.2879,69,1,1,0,1,0.5000,0.310,15
98,6.6039,0,1,1,1,0,0.5000,7.110,25
1,0.0000,100,3,2,0,0,0.0000,0.000,15
1,0.0000,100,3,1,0,0,0.0000,0.000,23
1,0.0000,100,2,1,0,0,0.0000,0.000,15
5,0.6639,89,3,0,3,0,1.0000,0.120,34
1,0.0000,100,1,2,0,0,0.0000,0.000,12
1,0.0000,100,1,0,0,0,0.0000,0.000,15
7,0.8549,87,2,0,1,0,0.5000,0.150,15
1,0.0000,100,2,2,0,0,0.0000,0.000,18
1,0.0000,100,2,2,0,0,0.0000,0.000,12
96,6.5639,0,3,0,1,0,0.3333,4.100,62
2,0.8555,28,3,2,1,0,0.2000,0.720,69
1,0.0000,100,2,0,0,0,0.0000,0.000,119
4,1.7393,0,1,1,0,1,0.5000,1.490,18
46,4.8726,0,3,1,0,1,0.2500,1.100,33
25,2.8289,57,2,0,1,0,0.5000,0.530,12
1,0.0000,100,1,0,0,0,0.0000,0.000,100
1,0.0000,100,1,0,0,0,0.0000,0.000,39
4,0.3549,95,1,2,0,1,0.3333,0.050,14
2,0.3274,94,2,1,0,1,0.3333,0.120,22
1,0.0000,100,3,1,0,0,0.0000,0.000,20
1,0.0000,100,3,1,0,0,0.0000,0.000,44
1,0.0000,100,2,1,0,0,0.0000,0.000,15
1,0.0000,100,2,0,0,0,0.0000,0.000,46
10,1.2335,81,1,1,0,1,0.5000,0.190,30
1,0.0000,100,2,0,0,0,0.0000,0.000,114
13,1.2450,83,2,1,0,1,0.3333,0.170,48
1,0.0000,0,1,2,0,0,0.0000,1.000,21
1,0.0000,100,3,0,0,0,0.0000,0.000,33
1,0.0000,100,1,2,0,0,0.0000,0.000,27
1,0.0000,100,3,0,0,0,0.0000,0.000,15
1,0.0000,100,2,1,0,0,0.0000,0.000,16
21,3.2819,42,2,0,1,0,0.5000,1.480,43
1,0.0000,100,2,0,0,0,0.0000,0.000,25
1,0.0000,100,1,0,0,0,0.0000,0.000,26
15,3.5289,0,3,0,1,0,0.3333,3.620,19
